genre,window_start,window_end,window_label,n_tracks,danceability,energy,key,mode,valence,tempo,duration_ms,eligible_window
singer-songwriter,1957,1961,1957_1961,1,-1.11822342977919,-1.391249965486195,0.2669574911131396,-1.4730279429646664,-1.103926246918099,0.42519182448722387,-0.06875657721544307,False
soul,1957,1961,1957_1961,34,0.10406756695206629,0.4159729230795456,0.2069991241251617,0.4257088428516811,0.266185502745379,0.3466236891465463,-0.4369350926458699,True
soundtrack,1957,1961,1957_1961,2,-1.273934901433185,0.8054792792160883,-0.6067215707116805,0.6788737476271941,-0.37303578086224976,0.8935612466289422,-0.31797517940730896,False
blues,1958,1962,1958_1962,40,0.14196294776034896,0.2811707382455028,-0.14506925548412228,-0.027864565857057388,0.3725869077105711,-0.08146418619721749,-0.4140058229696425,True
bossa nova,1958,1962,1958_1962,4,0.5319595476498096,0.01194044655790441,0.18732284815653558,-1.0222407590583238,0.4601949073385536,0.33252251986553794,0.11283505881260009,False
classic rock,1958,1962,1958_1962,32,0.48852575078712035,0.9489868194479256,-0.00235742837753547,0.4969450916658332,1.02611432429028,0.20862294091960085,-0.6130655819956506,True
country,1958,1962,1958_1962,38,0.43569778890516386,-0.1205996782768291,0.10365435524927614,0.5187515871307733,0.29786972862773586,0.11861597192824955,-0.511201554740566,True
easy listening,1958,1962,1958_1962,14,-0.6045427020280638,-0.1571588842463296,0.14603190360490106,-0.15413455864451978,-0.44710637298688205,0.009070216726431506,-0.48701234060390775,False
folk,1958,1962,1958_1962,15,-0.024684535525750378,-0.5317541637231377,0.14878463324167665,-0.3961520448204894,-0.30560577184683685,-0.1358909577209388,-0.3885269001055756,False
funk,1958,1962,1958_1962,1,1.7524276306372175,2.0103870833352158,-0.10171376370490604,0.6350528962771202,1.622649440036731,0.25531815033657895,-0.54608901000717,False
jazz,1958,1962,1958_1962,126,-0.3933658872731044,-0.5374783033049483,-0.019131874601637015,-0.39965954462014114,-0.654889401290423,-0.10363455537994476,0.8125782881889365,True
latin,1958,1962,1958_1962,1,-0.647019535349357,-1.3465640474096174,-1.2578602111506725,0.6350528962771202,-1.075300139904582,-0.7362227312744937,1.5368244630843975,False
mpb,1958,1962,1958_1962,1,1.4205156307312932,2.0806621299032098,-0.9688235992892308,0.6350528962771202,1.5209111178881065,-0.794560519146947,-0.6338509559700294,False
pop,1958,1962,1958_1962,12,0.2213682838489536,0.413459853251075,-0.19805930099205324,0.4509091567954042,0.37415694354619794,-0.20651427397781527,-0.568993198814777,False
rock,1958,1962,1958_1962,22,0.6954010627549994,0.9834131073529494,0.003390458790163647,0.3337267771252213,0.8543024481870151,0.2104954207159401,-0.6519131632166908,True
singer-songwriter,1958,1962,1958_1962,2,-1.0480798685690158,-0.6258056010466353,0.33184115408725634,-0.4698095406131758,-0.6984915393541193,0.08834848285937653,-0.1506242060777907,False
soul,1958,1962,1958_1962,31,0.0817146741215115,0.36510089227439696,0.15002780146473665,0.421208553653192,0.3017529683651574,0.09155155210826517,-0.41730700086331507,True
soundtrack,1958,1962,1958_1962,2,-1.2579450601761992,0.7059065314168389,-0.6797869874277893,0.6350528962771202,-0.42474009105420807,0.9112068431178889,-0.26762436793719585,False
blues,1959,1963,1959_1963,29,0.23145117721313063,0.3694502608372266,0.005177766602934859,-0.03736409356607698,0.29856414183215785,-0.1878329004092134,-0.3964930932445815,True
bossa nova,1959,1963,1959_1963,10,0.7527364662207968,0.23863190289275754,-0.3488900966859923,-1.1128440840491032,0.5766084971580732,-0.03724998894564306,-0.25182973708582124,False
classic rock,1959,1963,1959_1963,48,0.23922240849887724,0.8546649180677764,-0.2723570993548447,0.4612445874677204,0.7730033885696491,0.16991942071312316,-0.5262224284017547,True
country,1959,1963,1959_1963,37,0.4282417567400736,-0.2355267581620873,0.1906726208741411,0.5255536783844983,0.10245982894789915,0.1208260743495227,-0.46006092494220735,True
easy listening,1959,1963,1959_1963,23,-0.7766009180578586,-0.24991823109603678,0.3934199729378544,-0.024192262696719643,-0.4391678154428461,-0.19256630744092187,-0.43863630454314956,True
folk,1959,1963,1959_1963,20,-0.05341480868452773,-0.7081097191688007,0.19311408113459416,-0.2342829650629691,-0.2799839105805525,-0.04374807461850404,-0.2569577104773596,True
funk,1959,1963,1959_1963,1,1.9163983065189176,1.9147279111366873,-0.07788800777569907,0.644278153923165,1.4498445397620863,0.2532322896019595,-0.5176718738069045,False
jazz,1959,1963,1959_1963,113,-0.384922706033558,-0.6231709844711119,0.026036097116153796,-0.4830790341563876,-0.769967938699219,-0.04519161579376496,1.0291850834666096,True
latin,1959,1963,1959_1963,1,-0.6441004796792293,-1.4431755727449262,-1.2823417362658913,0.644278153923165,-1.1983426965973951,-0.7902432791762833,1.7492664319083666,False
pop,1959,1963,1959_1963,22,0.3222077470743543,0.48626195772684233,-0.2695056463991387,0.44460517233540725,0.4677019651803133,-0.18210908634414896,-0.5789966545395765,True
rock,1959,1963,1959_1963,22,0.5492784411084315,0.9082315592304077,0.004233837348632196,0.14509569995377064,0.8526910948948392,0.16543656041301677,-0.6403955310442527,True
samba,1959,1963,1959_1963,5,0.6959184816279272,0.253130243199979,-0.19833338062471828,-0.6735635245560362,1.26935356611077,0.0038910049255041377,-0.7402569768274734,False
singer-songwriter,1959,1963,1959_1963,9,-0.3661596892465781,-0.40310271555415383,-0.07788800777569904,0.40023339864923885,0.0020537834469944666,0.511710519328111,-0.24258035753344828,False
soul,1959,1963,1959_1963,32,0.07857632110832338,0.44237751857378566,0.08207850303940459,0.4383653916607898,0.37286266701428405,-0.09052717838319332,-0.39721983694810675,True
soundtrack,1959,1963,1959_1963,3,-0.7614259283839866,0.6582050845108319,-0.07788800777569915,0.644278153923165,-0.06990425272410183,0.9264742580363313,-0.1940069825232336,False
blues,1960,1964,1960_1964,36,0.13855531759864062,0.19032941709814893,0.04863701793077086,-0.19825037643924293,0.1308536626058524,-0.19447633260040267,-0.19640704024974492,True
bossa nova,1960,1964,1960_1964,20,0.13685804740740293,-0.00012232070039582265,-0.16336707940582212,-0.9317767692644422,-0.1749290460819525,-0.06394213758600945,-0.30244847200011005,True
classic rock,1960,1964,1960_1964,83,0.14021680197259312,0.7717917160968296,-0.12095437963044321,0.23898158884654477,0.5727528333315709,0.25949660535028446,-0.387006886834934,True
country,1960,1964,1960_1964,25,0.051385063549573375,-0.6987236686191857,0.4460214422407568,0.4812267032304153,-0.11432705678602606,0.004205735361729132,-0.4164194934246057,True
easy listening,1960,1964,1960_1964,26,-0.5360354020288683,-0.6358215304557653,0.2098208128646743,-0.049763252385558884,-0.5351676542134111,-0.23857059855431403,-0.2935484269538263,True
folk,1960,1964,1960_1964,29,-0.10222161317478608,-0.8113252617711143,0.21099781420699085,-0.06512398935662965,-0.35553351948944506,-0.03329982951862997,-0.09139773299274125,True
funk,1960,1964,1960_1964,1,1.7827858153601635,1.6143389110370046,-0.07462117819515533,0.5738826686399141,1.3520840648323693,0.21686760033077027,-0.4361380034960463,False
hard rock,1960,1964,1960_1964,2,-0.2342655096357318,1.972872351462262,1.108657504613736,-0.5843168989788214,0.5819415728545256,0.8719139263471061,0.1448598113176669,False
jazz,1960,1964,1960_1964,78,-0.41060950870086554,-0.6520265239169524,-0.11254677700313259,-0.5546194741680847,-0.9149857500205574,-0.1822998231521843,1.3508090727997668,True
latin,1960,1964,1960_1964,1,-0.6265663697468087,-1.6285854501112087,-1.2578998610040466,0.5738826686399141,-1.324721878158583,-0.7782405957678342,2.523307365285073,False
mpb,1960,1964,1960_1964,2,-0.5744910343338345,-0.2186367843915288,1.4044771753159586,-0.5843168989788214,-0.25736420116987224,-1.0825738919292784,0.3325783426591708,False
pop,1960,1964,1960_1964,26,0.26726002834153445,0.3468244678039723,-0.27941941175823265,0.39569811977549324,0.4017719420762884,-0.13980105610584428,-0.4988481238477202,True
rock,1960,1964,1960_1964,21,0.2377188795834536,0.5994538891964487,-0.25774764101081704,0.13266378573753868,0.6935641670454891,0.11908911898832877,-0.3952912489705631,True
samba,1960,1964,1960_1964,6,0.7459080258040407,0.04018617260185211,-0.07462117819515528,-0.5843168989788214,0.9389736504461962,-0.2193692989220216,-0.7263251667229702,False
singer-songwriter,1960,1964,1960_1964,20,-0.31515586397721934,-0.5328520971807882,-0.01545724405471074,0.342242755116167,-0.4405534346985826,0.48659810971191336,0.2883732046178772,True
soul,1960,1964,1960_1964,63,0.33349341180329534,0.29085987698107757,0.1038097342918997,0.3532732271887264,0.4306190767423741,-0.04389748738361509,-0.3408955785895508,True
soundtrack,1960,1964,1960_1964,5,-0.47617280107413784,0.8938776307505117,0.1620345583666229,0.5738826686399141,0.01240998436955123,0.8981980225201806,-0.22652047021666002,False
blues,1961,1965,1961_1965,55,0.10552878697847182,-0.04176717358355189,0.19516202003906716,-0.07047853556571992,0.042381831854689286,-0.09071822857152025,0.035678176096250805,True
bossa nova,1961,1965,1961_1965,31,-0.020650346834233696,-0.4204254803597506,0.06645316400798132,-1.0146818793394596,-0.31418830909728973,0.04981997517669181,-0.349551679261662,True
classic rock,1961,1965,1961_1965,188,0.13321645364243595,0.6910467022570426,-0.08612218769641161,0.1562918558563496,0.4264520027897104,0.198411006696454,-0.27558750289981704,True
country,1961,1965,1961_1965,20,0.017192672014345406,-0.9335762095915587,0.22110463731451357,0.44917540617062446,-0.21444802067677027,0.11186456238020984,-0.35065076726828037,True
easy listening,1961,1965,1961_1965,29,-0.632265807020232,-0.8352714281710966,0.36674112326081293,0.002660653981971067,-0.7112986995013055,-0.33482633134551026,-0.22962318950758964,True
folk,1961,1965,1961_1965,31,0.0695346660038102,-0.7605854265157543,0.13089127788570307,0.11425690125957697,-0.23785231661690245,-0.038511586989531,-0.0923900459070125,True
funk,1961,1965,1961_1965,2,0.38171355659703876,0.4336103631561416,-0.007190394709415011,-0.6007376597864795,0.6216615987151505,1.1773549819024665,-0.2728190432506087,False
hard rock,1961,1965,1961_1965,4,-0.6774400460989878,1.5754291445090949,0.13549400030554037,-0.6007376597864795,0.19452514956291586,0.415406161456264,0.03839913233358738,False
jazz,1961,1965,1961_1965,84,-0.4475343329684506,-0.6748118400353524,-0.04116286971297582,-0.5451867039157332,-0.8931235469721708,-0.32373614524537614,1.3549386830170174,True
latin,1961,1965,1961_1965,3,-1.0376597993001742,-1.0242862043988585,-0.10231332471938522,-0.2118809686912558,-1.0196867191330776,-1.1029934144281561,0.7568642025626202,False
mpb,1961,1965,1961_1965,3,-0.4259433361525539,-0.12856952613384443,0.7537930453703471,-0.2118809686912558,-0.31311520978779256,-0.6746284501582426,0.5585418427907229,False
pop,1961,1965,1961_1965,31,0.12387691732929813,0.0983299266783672,-0.2465319605409531,0.41530724275265335,0.2820256672593113,-0.08615702191569556,-0.43473235225146845,True
pop rock,1961,1965,1961_1965,1,0.9982090546130002,0.08373194758560369,-1.434034344858969,0.5658324134991916,1.4140595908340152,-0.25611850807245196,-0.15284482980721392,False
psychedelic rock,1961,1965,1961_1965,2,0.317196585874438,-0.5238413489141329,0.8489159753803173,-0.6007376597864795,0.31428303250279477,-0.2645212111978628,-0.6358355910420971,False
rock,1961,1965,1961_1965,25,0.18500848141613208,0.7477886098564882,-0.14416741392377216,0.005878778322069471,0.654155904286171,0.08750433070206404,-0.46600008061241643,True
samba,1961,1965,1961_1965,7,0.6827927533025083,0.11605604414815139,-0.1702582747265069,-0.7673905273987182,0.9703851483234167,-0.3565310574141482,-0.6569179473852269,False
singer-songwriter,1961,1965,1961_1965,36,-0.3184150516148862,-0.7250854542106931,-0.03889803804607177,0.30659461943570915,-0.5814615771160396,0.3352788758227743,0.2939362906772761,True
soul,1961,1965,1961_1965,73,0.39703265466815857,0.10433835414615215,0.0006279283051030765,0.310145822094113,0.34777696095059196,-0.10211347718927426,-0.2349142207673206,True
soundtrack,1961,1965,1961_1965,10,-0.2840298957371742,0.17549646616039158,-0.12133791072137931,0.33251839884205736,-0.18618516030295879,0.2469094874253921,-0.24319155408097598,False
blues,1962,1966,1962_1966,67,0.0038687707235771688,-0.17792393839437565,0.04476775210185247,0.03763632359726875,-0.10965217529554001,0.07094391275118143,0.1681456142636936,True
bossa nova,1962,1966,1962_1966,36,-0.08165009689898632,-0.5952519488460967,0.049784448737897787,-0.8800232622522466,-0.44905297207729256,0.01692979410662034,-0.255850103021352,True
classic rock,1962,1966,1962_1966,272,0.06924184533575803,0.5403883467113717,-0.058606762508758015,0.13001759796669723,0.3162495734143721,0.1597259737866114,-0.2066279951866002,True
country,1962,1966,1962_1966,16,0.350827387362245,-0.8784588821828039,-0.016238862347198735,0.5853792473789483,-0.05702058318805476,-0.03919485383389875,-0.39523622534046743,False
easy listening,1962,1966,1962_1966,31,-0.6935147878003451,-0.8951292061469931,0.31775002803928665,-0.006536492836737675,-0.7740443749913282,-0.40495298322528805,-0.16058276685437434,True
experimental,1962,1966,1962_1966,1,-2.6288119709037407,0.01885843629533051,-0.28633422587713914,-1.7082942459568349,-0.18850260603327845,-1.2872286461547444,0.37896520535602185,False
folk,1962,1966,1962_1966,39,0.058435728734871246,-0.7281259324517675,0.14951196757972193,0.056069979686075265,-0.19587956436378598,-0.0675169098286561,-0.1172994275021263,True
funk,1962,1966,1962_1966,5,0.44290323885012006,0.27166292007774634,0.05938783944118455,0.12664454871179168,0.7319754922412696,0.997585109887537,-0.2069127686567353,False
hard rock,1962,1966,1962_1966,5,-0.7883750097853939,1.64124229888494,0.2322488721003464,-0.33209014995536495,0.04265630211516238,0.5444765350584457,0.2179052148509343,False
jazz,1962,1966,1962_1966,79,-0.4188183596323437,-0.6847273759531148,0.052823496428811324,-0.6340421035084302,-0.8485874883831223,-0.3651205368015978,1.3269107269632046,True
latin,1962,1966,1962_1966,4,-0.029446779339878326,-0.8493253830100715,0.5779709374186701,-1.1348758726228891,-0.22280226416681537,-0.7728146675745601,-0.20286781727597303,False
mpb,1962,1966,1962_1966,8,-0.5577803553260234,-0.1640921769682599,0.03778021035878933,-0.2747483126219704,-0.07105226151541065,-0.36330842726702883,-0.022993692643831488,False
pop,1962,1966,1962_1966,46,0.1865669484909136,0.08500026538561939,-0.06086331371301497,0.33606691114679793,0.17781231996204186,-0.020529331317089686,-0.3675863100462673,True
pop rock,1962,1966,1962_1966,1,1.0146195718422828,-0.0033173956154077485,-1.4387411102715513,0.5853792473789483,1.437093312780399,-0.2903997812470727,-0.10759504772688473,False
progressive rock,1962,1966,1962_1966,7,-0.4347296782224116,0.1797916164475452,-0.8213802793459734,0.2577116054738364,-0.1665270674888483,0.2675996955975871,0.2172416229337241,False
psychedelic rock,1962,1966,1962_1966,16,-0.5276284391496422,0.6999336738538786,0.6499963676933208,0.011960874045002512,-0.17738120172937438,-0.0025842852562807106,-0.08927461442335176,False
rock,1962,1966,1962_1966,23,0.21255120850534218,0.754903222410877,-0.0483371519261192,-0.012970359578212522,0.6789759677893434,0.04284542366872629,-0.4711005737177667,True
samba,1962,1966,1962_1966,14,0.6376241849375911,0.35276310535130345,-0.26575553151295317,-0.8891251411940552,1.0477699204594764,-0.44683411904238357,-0.7252166642695581,False
singer-songwriter,1962,1966,1962_1966,43,-0.391981446590781,-0.7821532410013817,0.0017674952214639416,0.26533178319255996,-0.7187332620003405,0.2683659292004881,0.5163089244569526,True
soft rock,1962,1966,1962_1966,4,-0.6936889924195634,-0.10976138878695121,-0.4303850864264407,-0.5614574992889433,-0.36831596533939515,0.047340637763813365,-0.33074987775967857,False
soul,1962,1966,1962_1966,87,0.5286300661631982,-0.015348421663532391,-0.04790521531277794,0.269010489677461,0.34667241512656427,-0.15445864582286817,-0.18112903899435662,True
soundtrack,1962,1966,1962_1966,11,0.10801650200698926,0.22973043791925968,-0.1815699636594653,0.3768634752575135,0.10668233063109764,0.16424965896180044,-0.13161021222900693,False
blues,1963,1967,1963_1967,86,0.052431477803133314,-0.16126398085985819,0.14328910921034294,0.06049627612431429,-0.10671646125348548,0.03641410870735661,0.11587892565603874,True
bossa nova,1963,1967,1963_1967,47,-0.0826888759176186,-0.6862309218894617,0.022173794176937083,-0.6713426030364472,-0.32343167913660664,0.08739003461282185,-0.3133906076294998,True
classic rock,1963,1967,1963_1967,358,0.0982500741053891,0.4926711563733206,-0.09313461944009993,0.14501056837169687,0.30693193527599194,0.1485667843299113,-0.2124710357935223,True
country,1963,1967,1963_1967,14,0.7832342912557363,-0.45770478651638824,-0.1332481141185806,0.5913053397131384,0.3089714974208143,-0.30987790899129425,-0.3681983439179498,False
disco,1963,1967,1963_1967,1,-0.11409035555063562,-1.58397405130169,1.1533980244414719,-1.6911736337188048,-1.6848857334604253,-0.5026578463659417,-0.1965840174876404,False
easy listening,1963,1967,1963_1967,32,-0.7379365274046017,-0.8424050051892459,0.24548240247369293,-0.05064187156459573,-0.6438095367940944,-0.3943344863415504,-0.10296611884568588,True
experimental,1963,1967,1963_1967,8,-0.19000230571609852,0.4053345293038612,0.1728491527162706,-0.26462427532384036,0.1480715115286163,-0.521936365189034,-0.061215749473611164,False
folk,1963,1967,1963_1967,37,0.02370581797410211,-0.7797518009076431,0.10119743336097564,0.09779637248461003,-0.0045456396140552005,-0.007376788415749721,-0.14530467058665722,True
funk,1963,1967,1963_1967,7,0.7786947061960078,0.11016206967788149,-0.2162575424127775,0.2652369149371464,0.8830010699046635,1.0055561039525933,-0.27336279291662385,False
glam rock,1963,1967,1963_1967,1,0.04832590991965779,-1.4609362324595982,0.5723320263820934,0.5913053397131383,-0.2715710459731145,-0.4589549695677394,-0.8288487507455246,False
hard rock,1963,1967,1963_1967,6,-0.5530850441043992,1.7238503860299315,0.37864336036230045,-0.1695209847641761,0.309366222930516,0.6454278764409881,0.04674801588138111,False
jazz,1963,1967,1963_1967,84,-0.34291906911695974,-0.6532977367168729,0.08465163515368637,-0.5227617782715006,-0.6833931043138785,-0.31676221914254293,1.1794582169274512,True
latin,1963,1967,1963_1967,7,-0.3309816417376732,-0.9514785386167389,0.40631316979369947,-1.039036784166821,-0.5314977941117528,-0.8061205832154535,-0.05004258157968534,False
mpb,1963,1967,1963_1967,20,-0.5113040482768962,-0.3491002502692341,-0.0813672214347075,-0.09343835231644466,-0.3942517343884354,-0.24117202985619465,0.029471646882331455,True
pop,1963,1967,1963_1967,47,0.15304759080105865,0.0537781265096562,0.08398932588538162,0.2999250452324647,0.2356596324088041,0.006941330423156978,-0.3747515785977349,True
pop rock,1963,1967,1963_1967,2,0.5179207644315926,-0.04836742767635217,-1.4613989668257314,0.5913053397131383,0.6423171903639882,-0.28116622686555015,-0.04230589788997686,False
progressive rock,1963,1967,1963_1967,25,-0.7832453692882437,0.13439105554217043,-0.33413093059053717,-0.321686249659639,-0.507167703144753,0.10328970785994834,0.56103035078055,True
psychedelic rock,1963,1967,1963_1967,104,-0.2867594872776238,0.16227113407801597,0.22592729676977155,-0.02320823005700026,-0.35238312366561314,-0.12897909421370163,0.29308643042552435,True
reggae,1963,1967,1963_1967,2,0.9663308886647937,0.23556600042078285,0.8628650254117827,0.5913053397131383,0.9718143095875694,-0.7043747411250101,-0.44672486124308325,False
rock,1963,1967,1963_1967,30,0.1504833870415523,0.5895363407818776,-0.047471704881243755,-0.09343835231644466,0.46962477986944867,0.11847434407767195,-0.4736455027994193,True
samba,1963,1967,1963_1967,20,0.48684982668944954,0.28762046223859083,-0.3573735705129123,-0.6640580956744304,0.8841556420205412,-0.4001380280601844,-0.6519031828478224,True
singer-songwriter,1963,1967,1963_1967,63,-0.4003644356135265,-0.8703246561521505,0.02815910756458014,0.08408779006159535,-0.7466889844841865,0.25030385869634075,0.494676005157839,True
soft rock,1963,1967,1963_1967,6,-0.5495542557246101,-0.03495946023843181,-0.2508448042020262,-0.1695209847641761,-0.2874587477386122,-0.09669401926472909,-0.35350486726843267,False
soul,1963,1967,1963_1967,110,0.6665990532968887,-0.05817603701061678,-0.09061145322201579,0.19705897157489355,0.4233306544088762,-0.09766192710522749,-0.2405518997867946,True
soundtrack,1963,1967,1963_1967,14,-0.21698761690448595,0.28795847822442094,-0.11249575704503131,0.2652369149371464,-0.1330223920677812,0.04163016279796888,-0.1972736356237527,False
blues,1964,1968,1964_1968,109,0.05877375229278129,-0.20152296948606938,0.07625742931957859,-0.0838200175878468,-0.02340756779771756,0.05434497404809497,0.26142723202929746,True
bossa nova,1964,1968,1964_1968,45,-0.11197147751333054,-0.748217314817375,0.08202855118945664,-0.6600910664768114,-0.3333831767111244,0.17207691526961538,-0.31532001719599645,True
classic rock,1964,1968,1964_1968,448,0.14989862168518145,0.40319536262396233,-0.08318650631533661,0.13017673960915102,0.2851774726760511,0.09715380057799874,-0.18089466960547576,True
country,1964,1968,1964_1968,24,0.3642487119510694,-0.4476995250647163,-0.21965978900835156,0.5745731955162529,0.2617485858362106,-0.18435734314476637,-0.2795319787422775,True
disco,1964,1968,1964_1968,2,-0.08298466441063697,-0.6448333625097811,0.8394588521116134,-0.5829245501022449,-1.1120012037742175,-0.5445953129393509,-0.4448093082095329,False
easy listening,1964,1968,1964_1968,24,-0.7057000442962966,-0.8496951692221395,0.03308443216800371,-0.004175677292996037,-0.7526320383300833,-0.3873644506074729,-0.11928518427989225,True
experimental,1964,1968,1964_1968,24,-0.3477977043248727,0.24923013157320928,0.2497223360334511,-0.10063382276120418,-0.39672743101030106,-0.3180310154119458,-0.10733914257974471,True
folk,1964,1968,1964_1968,40,-0.0038876690825419696,-0.7497481118628373,0.074004925120366,0.053699209987928855,-0.22089585686895252,-0.0745265302116432,-0.17552047779424457,True
funk,1964,1968,1964_1968,8,0.5674840471690912,0.043419983984707734,-0.3881559364592551,0.2851987591116284,0.6118789296154066,0.6865730830026273,-0.23420929993797668,False
glam rock,1964,1968,1964_1968,1,0.07659699283025645,-1.545555420191223,0.5506083136243503,0.5745731955162529,-0.21961502022904056,-0.4589486589410423,-0.8604173317036139,False
